20,0,0,-0.111538462,-0.057692308,-0.173076923,-0.196153846,-0.069230769,-0.288461538,0.05,-0.346153846,-0.226923077,-0.476923077,-0.292307692,-0.673076923,-0.326923077,-0.796153846,-0.357692308,-0.9,-0.115384615,-0.515384615,-0.126923077,-0.734615385,-0.130769231,-0.880769231,-0.134615385,-1,-0.015384615,-0.480769231,0.030769231,-0.638461538,0.057692308,-0.769230769,0.088461538,-0.888461538,0.073076923,-0.392307692,0.065384615,-0.369230769,0.038461538,-0.276923077,0.026923077,-0.207692308
20,0,0,-0.112403101,-0.062015504,-0.170542636,-0.201550388,-0.069767442,-0.294573643,0.046511628,-0.352713178,-0.23255814,-0.476744186,-0.298449612,-0.674418605,-0.333333333,-0.798449612,-0.368217054,-0.903100775,-0.120155039,-0.519379845,-0.135658915,-0.736434109,-0.139534884,-0.88372093,-0.143410853,-1,-0.019379845,-0.484496124,0.023255814,-0.647286822,0.046511628,-0.779069767,0.073643411,-0.899224806,0.073643411,-0.399224806,0.054263566,-0.375968992,0.027131783,-0.282945736,0.015503876,-0.209302326
20,0,0,-0.116731518,-0.062256809,-0.182879377,-0.20233463,-0.081712062,-0.303501946,0.038910506,-0.365758755,-0.233463035,-0.474708171,-0.307392996,-0.66536965,-0.346303502,-0.789883268,-0.381322957,-0.898832685,-0.120622568,-0.513618677,-0.13618677,-0.73151751,-0.143968872,-0.879377432,-0.151750973,-1,-0.019455253,-0.478599222,0.011673152,-0.642023346,0.031128405,-0.782101167,0.054474708,-0.910505837,0.070038911,-0.392996109,0.035019455,-0.377431907,0,-0.287937743,-0.015564202,-0.214007782
20,0,0,-0.125984252,-0.059055118,-0.204724409,-0.196850394,-0.106299213,-0.299212598,0.015748031,-0.366141732,-0.251968504,-0.472440945,-0.318897638,-0.665354331,-0.354330709,-0.787401575,-0.38976378,-0.893700787,-0.133858268,-0.511811024,-0.153543307,-0.732283465,-0.157480315,-0.874015748,-0.165354331,-1,-0.031496063,-0.472440945,-0.003937008,-0.641732283,0.015748031,-0.779527559,0.039370079,-0.909448819,0.059055118,-0.385826772,0.027559055,-0.381889764,-0.003937008,-0.287401575,-0.015748031,-0.208661417
20,0,0,-0.126482213,-0.055335968,-0.205533597,-0.197628458,-0.114624506,-0.300395257,0,-0.367588933,-0.264822134,-0.470355731,-0.33201581,-0.664031621,-0.371541502,-0.786561265,-0.403162055,-0.889328063,-0.150197628,-0.517786561,-0.166007905,-0.735177866,-0.173913043,-0.877470356,-0.177865613,-1,-0.039525692,-0.486166008,-0.015810277,-0.652173913,0.003952569,-0.790513834,0.023715415,-0.924901186,0.055335968,-0.403162055,0.015810277,-0.383399209,-0.023715415,-0.280632411,-0.04743083,-0.201581028
20,0,0,-0.123015873,-0.05952381,-0.19047619,-0.202380952,-0.095238095,-0.313492063,0.01984127,-0.380952381,-0.257936508,-0.472222222,-0.329365079,-0.670634921,-0.365079365,-0.793650794,-0.404761905,-0.900793651,-0.142857143,-0.51984127,-0.166666667,-0.738095238,-0.170634921,-0.880952381,-0.182539683,-1,-0.03968254,-0.488095238,-0.011904762,-0.654761905,0.007936508,-0.78968254,0.027777778,-0.920634921,0.051587302,-0.408730159,0.027777778,-0.400793651,-0.003968254,-0.305555556,-0.01984127,-0.23015873
20,0,0,-0.116465863,-0.0562249,-0.184738956,-0.200803213,-0.092369478,-0.309236948,0.020080321,-0.37751004,-0.265060241,-0.469879518,-0.337349398,-0.662650602,-0.37751004,-0.787148594,-0.413654618,-0.891566265,-0.148594378,-0.514056225,-0.172690763,-0.734939759,-0.180722892,-0.879518072,-0.192771084,-1,-0.044176707,-0.485943775,-0.020080321,-0.654618474,0.004016064,-0.787148594,0.024096386,-0.911646586,0.048192771,-0.409638554,0.024096386,-0.397590361,0,-0.305220884,-0.012048193,-0.232931727
20,0,0,-0.113821138,-0.056910569,-0.174796748,-0.195121951,-0.081300813,-0.304878049,0.024390244,-0.37804878,-0.260162602,-0.463414634,-0.341463415,-0.654471545,-0.386178862,-0.776422764,-0.426829268,-0.882113821,-0.146341463,-0.512195122,-0.170731707,-0.731707317,-0.182926829,-0.87804878,-0.195121951,-1,-0.040650407,-0.479674797,-0.016260163,-0.650406504,0.004065041,-0.784552846,0.020325203,-0.910569106,0.052845528,-0.398373984,0.032520325,-0.398373984,0.008130081,-0.308943089,-0.004065041,-0.235772358
20,0,0,-0.113821138,-0.056910569,-0.182926829,-0.195121951,-0.089430894,-0.304878049,0.016260163,-0.382113821,-0.264227642,-0.467479675,-0.349593496,-0.658536585,-0.394308943,-0.780487805,-0.43495935,-0.886178862,-0.150406504,-0.516260163,-0.174796748,-0.735772358,-0.18699187,-0.87804878,-0.199186992,-1,-0.044715447,-0.483739837,-0.016260163,-0.650406504,-0.004065041,-0.788617886,0.016260163,-0.918699187,0.048780488,-0.402439024,0.016260163,-0.386178862,-0.012195122,-0.296747967,-0.032520325,-0.223577236
20,0,0,-0.113821138,-0.056910569,-0.182926829,-0.195121951,-0.097560976,-0.304878049,0.008130081,-0.382113821,-0.268292683,-0.463414634,-0.345528455,-0.658536585,-0.390243902,-0.780487805,-0.43495935,-0.886178862,-0.150406504,-0.512195122,-0.178861789,-0.731707317,-0.191056911,-0.87804878,-0.207317073,-1,-0.044715447,-0.483739837,-0.024390244,-0.654471545,-0.008130081,-0.792682927,0.008130081,-0.926829268,0.052845528,-0.406504065,0.020325203,-0.394308943,-0.008130081,-0.300813008,-0.024390244,-0.227642276
20,0,0,-0.120967742,-0.056451613,-0.197580645,-0.197580645,-0.10483871,-0.314516129,0.008064516,-0.39516129,-0.282258065,-0.463709677,-0.362903226,-0.657258065,-0.411290323,-0.782258065,-0.451612903,-0.887096774,-0.165322581,-0.516129032,-0.193548387,-0.737903226,-0.209677419,-0.883064516,-0.225806452,-1,-0.056451613,-0.491935484,-0.040322581,-0.665322581,-0.036290323,-0.798387097,-0.024193548,-0.927419355,0.040322581,-0.415322581,0.008064516,-0.407258065,-0.016129032,-0.322580645,-0.028225806,-0.254032258
20,0,0,-0.116935484,-0.060483871,-0.193548387,-0.205645161,-0.100806452,-0.330645161,0.012096774,-0.407258065,-0.274193548,-0.471774194,-0.35483871,-0.661290323,-0.399193548,-0.782258065,-0.443548387,-0.887096774,-0.161290323,-0.52016129,-0.189516129,-0.737903226,-0.201612903,-0.879032258,-0.217741935,-1,-0.056451613,-0.491935484,-0.036290323,-0.661290323,-0.032258065,-0.798387097,-0.02016129,-0.927419355,0.040322581,-0.415322581,0.012096774,-0.411290323,-0.012096774,-0.318548387,-0.02016129,-0.245967742
20,0,0,-0.120481928,-0.060240964,-0.180722892,-0.200803213,-0.084337349,-0.321285141,0.024096386,-0.397590361,-0.261044177,-0.473895582,-0.333333333,-0.666666667,-0.37751004,-0.787148594,-0.413654618,-0.891566265,-0.148594378,-0.514056225,-0.172690763,-0.734939759,-0.184738956,-0.879518072,-0.196787149,-1,-0.044176707,-0.481927711,-0.016064257,-0.658634538,0,-0.795180723,0.016064257,-0.927710843,0.052208835,-0.397590361,0.036144578,-0.409638554,0.012048193,-0.317269076,0,-0.236947791
20,0,0,-0.103585657,-0.067729084,-0.147410359,-0.207171315,-0.043824701,-0.326693227,0.059760956,-0.406374502,-0.239043825,-0.486055777,-0.306772908,-0.677290837,-0.342629482,-0.792828685,-0.38247012,-0.896414343,-0.123505976,-0.517928287,-0.147410359,-0.737051793,-0.155378486,-0.880478088,-0.163346614,-1,-0.023904382,-0.482071713,0.007968127,-0.653386454,0.035856574,-0.788844622,0.059760956,-0.920318725,0.06374502,-0.390438247,0.067729084,-0.422310757,0.047808765,-0.330677291,0.03187251,-0.250996016
20,0,0,-0.103585657,-0.067729084,-0.147410359,-0.215139442,-0.035856574,-0.338645418,0.067729084,-0.418326693,-0.227091633,-0.486055777,-0.298804781,-0.677290837,-0.334661355,-0.796812749,-0.370517928,-0.90438247,-0.115537849,-0.521912351,-0.143426295,-0.741035857,-0.151394422,-0.884462151,-0.15936255,-1,-0.019920319,-0.486055777,0.015936255,-0.661354582,0.043824701,-0.792828685,0.06374502,-0.920318725,0.071713147,-0.398406375,0.067729084,-0.446215139,0.047808765,-0.358565737,0.03187251,-0.278884462
20,0,0,-0.094117647,-0.070588235,-0.129411765,-0.207843137,-0.023529412,-0.337254902,0.070588235,-0.423529412,-0.219607843,-0.490196078,-0.282352941,-0.682352941,-0.317647059,-0.8,-0.352941176,-0.901960784,-0.11372549,-0.525490196,-0.133333333,-0.745098039,-0.137254902,-0.882352941,-0.141176471,-1,-0.015686275,-0.48627451,0.02745098,-0.662745098,0.062745098,-0.792156863,0.090196078,-0.921568627,0.074509804,-0.392156863,0.082352941,-0.435294118,0.058823529,-0.349019608,0.035294118,-0.266666667
20,0,0,-0.094117647,-0.066666667,-0.125490196,-0.203921569,-0.019607843,-0.341176471,0.078431373,-0.431372549,-0.219607843,-0.490196078,-0.282352941,-0.682352941,-0.317647059,-0.8,-0.349019608,-0.905882353,-0.109803922,-0.521568627,-0.133333333,-0.745098039,-0.133333333,-0.882352941,-0.137254902,-1,-0.011764706,-0.482352941,0.031372549,-0.662745098,0.066666667,-0.792156863,0.094117647,-0.917647059,0.074509804,-0.388235294,0.08627451,-0.435294118,0.062745098,-0.345098039,0.043137255,-0.266666667
20,0,0,-0.102362205,-0.066929134,-0.145669291,-0.200787402,-0.039370079,-0.326771654,0.062992126,-0.409448819,-0.224409449,-0.480314961,-0.291338583,-0.673228346,-0.330708661,-0.791338583,-0.366141732,-0.897637795,-0.114173228,-0.515748031,-0.133858268,-0.736220472,-0.137795276,-0.877952756,-0.141732283,-1,-0.011811024,-0.480314961,0.027559055,-0.653543307,0.062992126,-0.783464567,0.086614173,-0.909448819,0.078740157,-0.385826772,0.082677165,-0.417322835,0.059055118,-0.326771654,0.035433071,-0.248031496
20,0,0,-0.09486166,-0.071146245,-0.134387352,-0.201581028,-0.035573123,-0.328063241,0.055335968,-0.418972332,-0.229249012,-0.486166008,-0.296442688,-0.675889328,-0.335968379,-0.798418972,-0.367588933,-0.901185771,-0.118577075,-0.52173913,-0.14229249,-0.739130435,-0.146245059,-0.881422925,-0.150197628,-1,-0.019762846,-0.482213439,0.019762846,-0.656126482,0.055335968,-0.786561265,0.083003953,-0.913043478,0.071146245,-0.391304348,0.071146245,-0.422924901,0.051383399,-0.33201581,0.035573123,-0.252964427
20,0,0,-0.091269841,-0.067460317,-0.126984127,-0.206349206,-0.027777778,-0.337301587,0.063492063,-0.428571429,-0.23015873,-0.484126984,-0.301587302,-0.674603175,-0.341269841,-0.793650794,-0.373015873,-0.896825397,-0.119047619,-0.51984127,-0.146825397,-0.738095238,-0.150793651,-0.880952381,-0.154761905,-1,-0.01984127,-0.48015873,0.01984127,-0.654761905,0.051587302,-0.785714286,0.079365079,-0.916666667,0.071428571,-0.388888889,0.075396825,-0.424603175,0.055555556,-0.333333333,0.03968254,-0.253968254
20,0,0,-0.091269841,-0.075396825,-0.123015873,-0.214285714,-0.01984127,-0.345238095,0.075396825,-0.432539683,-0.226190476,-0.492063492,-0.293650794,-0.686507937,-0.333333333,-0.805555556,-0.365079365,-0.908730159,-0.115079365,-0.523809524,-0.142857143,-0.742063492,-0.146825397,-0.880952381,-0.150793651,-1,-0.015873016,-0.484126984,0.023809524,-0.662698413,0.05952381,-0.793650794,0.087301587,-0.920634921,0.075396825,-0.388888889,0.079365079,-0.432539683,0.05952381,-0.341269841,0.043650794,-0.261904762
20,0,0,-0.090551181,-0.070866142,-0.125984252,-0.212598425,-0.027559055,-0.338582677,0.062992126,-0.42519685,-0.216535433,-0.488188976,-0.287401575,-0.677165354,-0.322834646,-0.795275591,-0.354330709,-0.901574803,-0.11023622,-0.519685039,-0.133858268,-0.736220472,-0.133858268,-0.877952756,-0.137795276,-1,-0.007874016,-0.480314961,0.031496063,-0.657480315,0.059055118,-0.791338583,0.078740157,-0.92519685,0.078740157,-0.38976378,0.082677165,-0.429133858,0.059055118,-0.338582677,0.039370079,-0.251968504
20,0,0,-0.095238095,-0.067460317,-0.134920635,-0.206349206,-0.03968254,-0.333333333,0.05952381,-0.416666667,-0.226190476,-0.484126984,-0.297619048,-0.674603175,-0.333333333,-0.797619048,-0.373015873,-0.900793651,-0.119047619,-0.51984127,-0.142857143,-0.738095238,-0.146825397,-0.880952381,-0.154761905,-1,-0.01984127,-0.484126984,0.01984127,-0.658730159,0.051587302,-0.78968254,0.071428571,-0.920634921,0.071428571,-0.392857143,0.075396825,-0.428571429,0.055555556,-0.341269841,0.03968254,-0.261904762
20,0,0,-0.099601594,-0.075697211,-0.143426295,-0.219123506,-0.051792829,-0.35059761,0.047808765,-0.438247012,-0.231075697,-0.486055777,-0.302788845,-0.673306773,-0.338645418,-0.792828685,-0.374501992,-0.896414343,-0.119521912,-0.521912351,-0.147410359,-0.741035857,-0.151394422,-0.880478088,-0.163346614,-1,-0.019920319,-0.486055777,0.011952191,-0.665338645,0.03187251,-0.800796813,0.047808765,-0.932270916,0.067729084,-0.398406375,0.067729084,-0.434262948,0.043824701,-0.342629482,0.027888446,-0.258964143
20,0,0,-0.097560976,-0.073170732,-0.146341463,-0.215447154,-0.048780488,-0.341463415,0.052845528,-0.430894309,-0.227642276,-0.479674797,-0.296747967,-0.670731707,-0.337398374,-0.792682927,-0.37804878,-0.898373984,-0.117886179,-0.516260163,-0.142276423,-0.739837398,-0.150406504,-0.882113821,-0.162601626,-1,-0.016260163,-0.483739837,0.016260163,-0.662601626,0.036585366,-0.796747967,0.052845528,-0.926829268,0.077235772,-0.398373984,0.069105691,-0.43495935,0.044715447,-0.345528455,0.028455285,-0.264227642
20,0,0,-0.100806452,-0.068548387,-0.14516129,-0.217741935,-0.052419355,-0.346774194,0.044354839,-0.435483871,-0.245967742,-0.47983871,-0.310483871,-0.669354839,-0.350806452,-0.794354839,-0.391129032,-0.899193548,-0.137096774,-0.52016129,-0.165322581,-0.737903226,-0.173387097,-0.879032258,-0.181451613,-1,-0.036290323,-0.487903226,-0.008064516,-0.665322581,0.02016129,-0.798387097,0.036290323,-0.931451613,0.056451613,-0.403225806,0.056451613,-0.443548387,0.036290323,-0.346774194,0.024193548,-0.266129032
20,0,0,-0.097959184,-0.065306122,-0.146938776,-0.195918367,-0.053061224,-0.32244898,0.044897959,-0.412244898,-0.244897959,-0.473469388,-0.318367347,-0.665306122,-0.363265306,-0.783673469,-0.404081633,-0.889795918,-0.134693878,-0.514285714,-0.163265306,-0.734693878,-0.175510204,-0.873469388,-0.187755102,-1,-0.032653061,-0.481632653,0,-0.657142857,0.020408163,-0.787755102,0.036734694,-0.914285714,0.06122449,-0.395918367,0.065306122,-0.424489796,0.044897959,-0.334693878,0.032653061,-0.26122449
20,0,0,-0.101626016,-0.06097561,-0.158536585,-0.203252033,-0.069105691,-0.325203252,0.028455285,-0.410569106,-0.256097561,-0.471544715,-0.329268293,-0.662601626,-0.37398374,-0.780487805,-0.410569106,-0.886178862,-0.146341463,-0.512195122,-0.182926829,-0.731707317,-0.191056911,-0.87804878,-0.203252033,-1,-0.044715447,-0.483739837,-0.016260163,-0.654471545,0,-0.788617886,0.016260163,-0.918699187,0.052845528,-0.398373984,0.048780488,-0.418699187,0.028455285,-0.329268293,0.020325203,-0.25203252
20,0,0,-0.107569721,-0.059760956,-0.183266932,-0.207171315,-0.091633466,-0.3187251,0.019920319,-0.394422311,-0.266932271,-0.458167331,-0.346613546,-0.645418327,-0.390438247,-0.764940239,-0.434262948,-0.868525896,-0.15936255,-0.505976096,-0.19123506,-0.729083665,-0.207171315,-0.87250996,-0.219123506,-1,-0.055776892,-0.478087649,-0.03187251,-0.64940239,-0.023904382,-0.784860558,-0.007968127,-0.912350598,0.043824701,-0.402390438,0.027888446,-0.398406375,0.003984064,-0.306772908,-0.003984064,-0.231075697
20,0,0,-0.111111111,-0.063492063,-0.186507937,-0.21031746,-0.099206349,-0.321428571,0.011904762,-0.392857143,-0.253968254,-0.46031746,-0.329365079,-0.650793651,-0.376984127,-0.765873016,-0.416666667,-0.873015873,-0.146825397,-0.507936508,-0.178571429,-0.73015873,-0.194444444,-0.876984127,-0.206349206,-1,-0.043650794,-0.48015873,-0.023809524,-0.650793651,-0.015873016,-0.785714286,0,-0.916666667,0.055555556,-0.404761905,0.023809524,-0.392857143,-0.007936508,-0.297619048,-0.023809524,-0.218253968
20,0,0,-0.111553785,-0.059760956,-0.19123506,-0.195219124,-0.103585657,-0.310756972,0.007968127,-0.38247012,-0.258964143,-0.462151394,-0.334661355,-0.64940239,-0.378486056,-0.764940239,-0.422310757,-0.87250996,-0.147410359,-0.505976096,-0.183266932,-0.725099602,-0.195219124,-0.87250996,-0.207171315,-1,-0.043824701,-0.478087649,-0.027888446,-0.645418327,-0.019920319,-0.780876494,-0.003984064,-0.912350598,0.055776892,-0.398406375,0.019920319,-0.386454183,-0.015936255,-0.294820717,-0.03187251,-0.22310757
